仓库,货主,商家编码,货品编号,货品名称,货品简称,规格码,规格名称,分类名称,条形码,基本单位,托规,箱规,价格,毛重（kg）,品牌,生产日期,临期天数,保质期,货区,货区名称,货区类型,货位,货位冻结,热卖货区,有效期,距离到期天数,距离临期天数,批次,是否正品,库存,可发库存,可发库存箱数,库存箱数,货品英文名称,自定义属性2,自定义属性3,自定义属性4,自定义属性5,自定义属性6,货位异常原因,体积（cm³）
主仓库,EA,8809846781041,8809846781041,YOUSSOFUL 护手霜(#07 Saint moritz) (50ml),유쏘풀 핸드크림(#07 세인트 모리츠) (50ml),,50ml,无,8809846781041,ea,无,54/箱,无权限,0.085,YOUSSOFUL,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-31-01,否,普通区,2027-11-27 00:00:00,513,0,,正品,34,34,34ea,34ea,YOUSSOFUL Hand Cream(#07 Saint Moritz) (50ml),,판매중,본품,,,,341
主仓库,EA,8809846781058,8809846781058,YOUSSOFUL 护手霜(#03 Berry sexy) (50ml),유쏘풀 핸드크림(#03 베리섹시) (50ml),,50ml,无,8809846781058,ea,无,54/箱,无权限,0.085,YOUSSOFUL,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-14-02,否,普通区,2027-11-10 00:00:00,496,0,,正品,36,36,36ea,36ea,YOUSSOFUL Hand Cream(#03 Berry sexy) (50ml),,판매중,본품,,,,341
主仓库,EA,8809846781287,8809846781287,YOUSSOFUL 护手霜(#05 Floralia) (50ml),유쏘풀 핸드크림(#05 플로랄리아) (50ml),,50ml,美妆个护,8809846781287,ea,无,54/箱,无权限,0.085,YOUSSOFUL,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-07-01,否,普通区,2027-10-21 00:00:00,476,0,,正品,34,34,34ea,34ea,YOUSSOFUL Hand Cream(#05 Floralia) (50ml),,판매중,본품,,,,368
主仓库,EA,8809846781270,8809846781270,YOUSSOFUL 护手霜(#16 Berry noir) (50ml),유쏘풀 핸드크림(#16 베리느와르) (50ml),,50ml,美妆个护,8809846781270,ea,无,54/箱,无权限,0.085,YOUSSOFUL,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-27-01,否,普通区,2027-11-09 00:00:00,495,0,,正品,94,94,1箱40ea,1箱40ea,YOUSSOFUL Hand Cream(#16 Berry noir) (50ml),,판매중,본품,,,,368
主仓库,EA,8800253025599,8800253025599,Mommycare 维C美白精华 (15ml),마미케어 오쏘타민 비타민C 앰플 (15ml),,15ml,美妆个护,8800253025599,ea,无,100/箱,无权限,0.093,Mommycare,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-24-01,否,普通区,2027-02-23 00:00:00,236,0,,正品,50,50,50ea,50ea,Mommycare Orthotamin Vitamin C Ampoule (15ml),,판매중,본품,,,,184
主仓库,EA,8809073737446,8809073737446,Meal It 蛋白质奶昔口袋装(#香蕉味) (40g),밀잇 단백질 쉐이크 포켓형(#바나나맛) (40g),,40g,食品,8809073737446,ea,无,40/箱,无权限,0.055,Meal It,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-11-02,否,普通区,2027-10-02 00:00:00,457,0,,正品,63,63,1箱23ea,1箱23ea,Meal It Diet Protein Shake(#Banana Flavor) (40g),,판매중,본품,,,,798
主仓库,EA,8809073737712,8809073737712,Meal It 蛋白质奶昔口袋装(#玉米麦片味) (40g),밀잇 단백질 쉐이크 포켓형(#시리얼맛) (40g),,40g,食品,8809073737712,ea,无,40/箱,无权限,0.055,Meal It,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-04-01,否,普通区,2027-10-13 00:00:00,468,0,,正品,331,331,8箱11ea,8箱11ea,Meal It Diet Protein Shake Cereal Flavor (40g),,판매중,본품,,,,741
主仓库,EA,8809681243766,8809681243766,Pleuvoir 保湿棒 (10g),플르부아 모이스처 멀티밤 (10g),,10g,美妆个护,8809681243766,ea,无,100/箱,无权限,0.036,Pleuvoir,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-02-03,否,普通区,2029-01-25 00:00:00,938,0,,正品,99,99,99ea,99ea,Pleuvoir Moisture Multi Balm (10g),,,,,,,66
主仓库,EA,8809681242325,8809681242325,Pleuvoir 沐浴露(#Hinoki Leather) (250ml),플르부아 바디클렌저(#히노키레더) (250ml),,250ml,美妆个护,8809681242325,ea,无,20/箱,无权限,0.325,Pleuvoir,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-03-02,否,普通区,2028-12-10 00:00:00,892,0,,正品,7,7,7ea,7ea,Pleuvoir Body Cleanser(#Hinoki Leather) (250ml),,,,,,,585
主仓库,EA,8809120222888,8809120222888,Canteen9 香蕉味纤体酵素 (3g*30ea),캔틴나인 서퍼데이 브이효소 (3g*30ea),,3g*30ea,美妆个护,8809120222888,ea,无,135/箱,无权限,0.15,Canteen9,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-05-01,否,普通区,2028-02-11 00:00:00,589,0,,正品,42,42,42ea,42ea,Canteen9 Suffer Day V Enzime (3g*30ea),,판매중,본품,,,,741
主仓库,EA,8809846780129,8809846780129,YOUSSOFUL 香水(#03 Berry Sexy) (50ml),유쏘풀 향수(#03 베리섹시) (50ml),,50ml,美妆个护,8809846780129,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-17-03,否,普通区,2029-03-10 00:00:00,982,0,,正品,74,74,1箱10ea,1箱10ea,YOUSSOFUL Extrait de parfum(#03 Berry Sexy) (50ml),,,,,,,225
主仓库,EA,8809846780808,8809846780808,YOUSSOFUL 香水(#01 Fiine) (50ml),유쏘풀 향수(#01 피네) (50ml),,50ml,美妆个护,8809846780808,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-13-02,否,普通区,2029-02-10 00:00:00,954,0,,正品,10,10,10ea,10ea,YOUSSOFUL Extrait de parfum(#01 Fiine) (50ml),,,,,,,225
主仓库,EA,8809846780105,8809846780105,YOUSSOFUL 香水(#02 Mary's garden) (50ml),유쏘풀 향수(#02 메리스가든) (50ml),,50ml,美妆个护,8809846780105,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-17-02,否,普通区,2029-02-10 00:00:00,954,0,,正品,12,12,12ea,12ea,YOUSSOFUL Extrait de parfum(#02 Mary's garden) (50ml),,,,,,,225
主仓库,BOX,8809846780136,8809846780136,YOUSSOFUL 香水(#03 Berry sexy) (15ml),유쏘풀 향수(#03 베리섹시) (15ml),,15ml,美妆个护,8809846780136,ea,无,28/箱,无权限,0.076,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-04-10 00:00:00,1013,0,,正品,56,56,2箱,2箱,YOUSSOFUL Extrait de parfum(#03 Berry sexy) (15ml),,판매중,본품,,,,80
主仓库,BOX,8809846780419,8809846780419,YOUSSOFUL 香水(#16 Berry noir) (15ml),유쏘풀 향수(#16 베리 느와르) (15ml),,15ml,美妆个护,8809846780419,ea,无,28/箱,无权限,0.076,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-02-10 00:00:00,954,0,,正品,28,28,1箱,1箱,YOUSSOFUL Extrait de parfum(#16 Berry noir) (15ml),,판매중,본품,,,,80
主仓库,EA,8809070633215,8809070633215,Dr.Bio 水润保湿霜 (300g),닥터바이오 에코 모이스처 크림 (300g),,300g,无,8809070633215,ea,无,30/箱,无权限,0.388,Dr.Bio,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A03-04-02,否,普通区,2029-01-21 00:00:00,934,0,,正品,45,45,1箱15ea,1箱15ea,Dr.Bio Eco Moisture Cream (300g),,,,,,,555
主仓库,BOX,8809846780815,8809846780815,YOUSSOFUL 香水(#01 Fiine) (15ml),유쏘풀 향수(#01 피네) (15ml),,15ml,美妆个护,8809846780815,ea,无,28/箱,无权限,0.076,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-24-01,否,普通区,2029-02-10 00:00:00,954,0,,正品,56,56,2箱,2箱,YOUSSOFUL Extrait de parfum(#01 Fiine) (15ml),,판매중,본품,,,,80
主仓库,BOX,8809846780228,8809846780228,YOUSSOFUL 香水(#08 Dimanche a paris) (15ml),유쏘풀 향수(#08 디망쉬 아 파리) (15ml),,15ml,美妆个护,8809846780228,ea,无,28/箱,无权限,0.076,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-24-01,否,普通区,2029-04-10 00:00:00,1013,0,,正品,56,56,2箱,2箱,YOUSSOFUL Extrait de parfum(#08 Dimanche a paris) (15ml),,판매중,본품,,,,80
主仓库,BOX,8809846780266,8809846780266,YOUSSOFUL 香水(#10 Puglia ostuni) (15ml),유쏘풀 향수(#10 풀리아 오스투니) (15ml),,15ml,美妆个护,8809846780266,ea,无,28/箱,无权限,0.076,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-24-01,否,普通区,2029-04-10 00:00:00,1013,0,,正品,56,56,2箱,2箱,YOUSSOFUL Extrait de parfum(#10 Puglia ostuni) (15ml),,판매중,본품,,,,80
主仓库,BOX,8809846780242,8809846780242,YOUSSOFUL 香水(#09 Lourdes) (15ml),유쏘풀 향수(#09 루르드) (15ml),,15ml,美妆个护,8809846780242,ea,无,28/箱,无权限,0.076,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-24-01,否,普通区,2029-04-10 00:00:00,1013,0,,正品,56,56,2箱,2箱,YOUSSOFUL Extrait de parfum(#09 Lourdes) (15ml),,판매중,본품,,,,80
主仓库,BOX,8809846780358,8809846780358,YOUSSOFUL 香水(#13 Coco hawaii) (15ml),유쏘풀 향수(#13 코코 하와이) (15ml),,15ml,美妆个护,8809846780358,ea,无,28/箱,无权限,0.076,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-24-01,否,普通区,2029-04-10 00:00:00,1013,0,,正品,56,56,2箱,2箱,YOUSSOFUL Extrait de parfum(#13 Coco hawaii) (15ml),,판매중,본품,,,,80
主仓库,BOX,8809846780280,8809846780280,YOUSSOFUL 香水(#11 Borough london) (15ml),유쏘풀 향수(#11 버로우 런던) (15ml),,15ml,美妆个护,8809846780280,ea,无,28/箱,无权限,0.076,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-24-01,否,普通区,2029-04-10 00:00:00,1013,0,,正品,56,56,2箱,2箱,YOUSSOFUL Extrait de parfum(#11 Borough london) (15ml),,판매중,본품,,,,80
主仓库,BOX,8809846780495,8809846780495,YOUSSOFUL 香水(#19 Cote d'azur) (15ml),유쏘풀 향수(#19 코트 다쥐르) (15ml),,15ml,美妆个护,8809846780495,ea,无,28/箱,无权限,0.076,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-24-01,否,普通区,2029-02-10 00:00:00,954,0,,正品,56,56,2箱,2箱,YOUSSOFUL Extrait de parfum(#19 Cote d'Azur) (15ml),,판매중,본품,,,,80
主仓库,BOX,8809846780518,8809846780518,YOUSSOFUL 香水(#20 Santal sequoia) (15ml),유쏘풀 향수(#20 상탈 세콰이아) (15ml),,15ml,美妆个护,8809846780518,ea,无,28/箱,无权限,0.076,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-24-01,否,普通区,2029-04-10 00:00:00,1013,0,,正品,56,56,2箱,2箱,YOUSSOFUL Extrait de parfum(#20 Santal sequoia) (15ml),,판매중,본품,,,,80
主仓库,BOX,8809846780457,8809846780457,YOUSSOFUL 香水(#17 Diving cefalu spiaggia) (15ml),유쏘풀 향수(#17 다이빙 체팔루 스피아자) (15ml),,15ml,美妆个护,8809846780457,ea,无,28/箱,无权限,0.076,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-24-01,否,普通区,2029-04-10 00:00:00,1013,0,,正品,56,56,2箱,2箱,YOUSSOFUL Extrait de parfum(#17 Diving cefalu spiaggia) (15ml),,판매중,본품,,,,80
主仓库,BOX,8809846780617,8809846780617,YOUSSOFUL 香水(#25 Burj royal) (15ml),유쏘풀 향수(#25 부르즈 로얄) (15ml),,15ml,美妆个护,8809846780617,ea,无,28/箱,无权限,0.076,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-24-01,否,普通区,2029-04-10 00:00:00,1013,0,,正品,56,56,2箱,2箱,YOUSSOFUL Extrait de parfum(#25 Burj royal) (15ml),,판매중,본품,,,,80
主仓库,BOX,8809846780334,8809846780334,YOUSSOFUL 香水(#05 Floralia) (15ml),유쏘풀 향수(#05 플로랄리아) (15ml),,15ml,美妆个护,8809846780334,ea,无,28/箱,无权限,0.076,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-24-01,否,普通区,2029-02-10 00:00:00,954,0,,正品,56,56,2箱,2箱,YOUSSOFUL Extrait de parfum(#05 Floralia) (15ml),,판매중,본품,,,,80
主仓库,BOX,8809846780372,8809846780372,YOUSSOFUL 香水(#14 Biove) (15ml) (#Ver.2),유쏘풀 향수(#14 비오베) (15ml) (#Ver.2),,15ml,美妆个护,8809846780372,ea,无,28/箱,无权限,0.076,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-24-01,否,普通区,2029-04-10 00:00:00,1013,0,,正品,56,56,2箱,2箱,YOUSSOFUL Extrait de parfum(#14 Biove) (15ml) (#Ver.2),,판매중,본품,,,,80
主仓库,BOX,8809846782444,8809846782444,YOUSSOFUL 香水(#18 Daiquiri) (15ml),유쏘풀 향수(#18 다이키리) (15ml),,15ml,美妆个护,8809846782444,ea,无,28/箱,无权限,0.076,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-24-01,否,普通区,2029-02-10 00:00:00,954,0,,正品,56,56,2箱,2箱,YOUSSOFUL Extrait de parfum(#18 Daiquiri) (15ml),,판매중,본품,,,,80
主仓库,EA,8809642619098,8809642619098,JULYME 修复香氛洗发水(#木质麝香) (500ml),줄라이미 데미지 케어 퍼퓸 샴푸(#우디앤머스크) (500ml),,500ml,美妆个护,8809642619098,ea,无,20/箱,无权限,0.621,JULYME,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A03-34-01,否,普通区,2028-11-18 00:00:00,870,0,,正品,11,11,11ea,11ea,JULYME Damage Care Perfume Shampoo(#Woody & Musk) (500ml),,판매중,본품,,,,960
主仓库,EA,8809794920134,8809794920134,Suelo 提拉身体磨砂沐浴乳 (250ml),슈엘로 리프팅 스크럽 워시 (250ml),,250ml,美妆个护,8809794920134,ea,无,32/箱,无权限,0.277,Suelo,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-28-02,否,普通区,2029-03-25 00:00:00,997,0,,正品,39,39,1箱7ea,1箱7ea,Suelo Lifting Body Scrub Wash (250ml),,판매중,본품,,,,689
主仓库,EA,8809073738009,8809073738009,Meal It 蛋白质奶昔口袋装(#曲奇味) (40g),밀잇 단백질 쉐이크 포켓형(#쿠키앤크림맛) (40g),,40g,美妆个护,8809073738009,ea,无,40/箱,无权限,0.055,Meal It,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-07-01,否,普通区,2027-08-26 00:00:00,420,0,,正品,193,193,4箱33ea,4箱33ea,Meal It Diet Protein Shake(#Cookie Cream Flavor) (40g),,판매중,본품,,,,741
主仓库,EA,8809073737866,8809073737866,Meal It 蛋白质奶昔口袋装(#谷物味) (40g),밀잇 단백질 쉐이크 포켓형(#미숫가루맛) (40g),,40g,美妆个护,8809073737866,ea,无,40/箱,无权限,0.055,Meal It,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-05-02,否,普通区,2027-08-09 00:00:00,403,0,,正品,22,22,22ea,22ea,Meal It Diet Protein Shake(#Misutcaru Flavor) (40g),,판매중,본품,,,,507
主仓库,EA,8809073737880,8809073737880,Meal It 蛋白质奶昔口袋装(#黑芝麻味) (40g),밀잇 단백질 쉐이크 포켓형(#흑임자맛) (40g),,40g,美妆个护,8809073737880,ea,无,40/箱,无权限,0.055,Meal It,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-05-03,否,普通区,2027-08-09 00:00:00,403,0,,正品,126,126,3箱6ea,3箱6ea,Meal It Diet Protein Shake(#Black Sesame Flavor) (40g),,판매중,본품,,,,507
主仓库,EA,8809821731450,8809821731450,BEIGIC 焕活紧致面霜 (50ml),베이지크 인핸스드 퍼밍 크림 (50ml),,50ml,美妆个护,8809821731450,ea,无,60/箱,无权限,0.213,BEIGIC,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A03-14-02,否,普通区,2028-10-23 00:00:00,844,0,,正品,107,107,1箱47ea,1箱47ea,BEIGIC Enhanced Firming Cream (50ml),,판매중,본품,,,,228
主仓库,EA,8800242200136,8800242200136,NUME 肌融唇颊膏(#Coco Beige) (8g),누메 스킨 멜트 립앤치크 밤(#코코베이지) (8g),,8g,美妆个护,8800242200136,ea,无,150/箱,无权限,0.02,NUME,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-01-03,否,普通区,2028-03-10 00:00:00,617,0,,正品,49,49,49ea,49ea,NUME Skin Melt Lip & Cheek Balm(#Coco Beige) (8g),,판매중,본품,,,,63
主仓库,EA,8800242200143,8800242200143,NUME 肌融唇颊膏(#Rosy Blush) (8g),누메 스킨 멜트 립앤치크 밤(#로지블러쉬) (8g),,8g,美妆个护,8800242200143,ea,无,150/箱,无权限,0.02,NUME,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-02-03,否,普通区,2028-03-15 00:00:00,622,0,,正品,139,139,139ea,139ea,NUME Skin Melt Lip & Cheek Balm(#Rosy Blush) (8g),,판매중,본품,,,,63
主仓库,EA,8809990526734,8809990526734,SENACUSE 嫩豆腐面膜 (5ea),세나큐즈 순두부 마스크 (5ea),,5ea,美妆个护,8809990526734,ea,无,78/箱,无权限,0.175,SENACUSE,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A03-13-01,否,普通区,2028-10-19 00:00:00,840,0,,正品,78,78,1箱,1箱,SENACUSE Soft Tofu Mask (5ea),,판매중,본품,,,,469
主仓库,EA,8809399780669,8809399780669,Blanc Nature 祛痘身体沐浴露 (500ml),블랑네이처 아크네 바디워시 (500ml),,500ml,美妆个护,8809399780669,ea,无,20/箱,无权限,0.63,Blanc Nature,0000-00-00 00:00:00,0,0,H,핫존H01-H12,拣货区,H-01-04,否,普通区,2028-08-04 00:00:00,764,0,,正品,98,98,4箱18ea,4箱18ea,Blanc Nature Acne Body Wash (500ml),,판매중,본품,,,,1280
主仓库,BOX,TESTBARCODE,TESTBARCODE,TEST 旺店通入出库管理,TEST 왕디엔통입출고관리바코드,,150ml,无,TESTBARCODE,ea,无,无,无权限,0.182,MYCOMMERCE,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-45-03,否,普通区,2088-12-31 00:00:00,22828,0,,正品,20,20,20ea,20ea,TEST wangdiantongguanli,,판매중,본품,,,,225
主仓库,EA,8809990911905,8809990911905,Chaewun 胶原蛋白PDRN布丁喷雾精华 (100g),채운 콜라겐 피디알엔 푸딩 미스트 앰플 (100g),,100g,美妆个护,8809990911905,ea,无,100/箱,无权限,0.19,Chaewun,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A04-13-03,否,普通区,2028-11-18 00:00:00,870,0,,正品,87,87,87ea,87ea,Chaewun Collagen PDRN Pudding Mist Ampoule (100g),,판매중,본품,,,,284
主仓库,EA,8809073737569,8809073737569,Meal It 蛋白质奶昔口袋装(#哈密瓜味) (40g),밀잇 단백질 쉐이크 포켓형(#멜론맛) (40g),,40g,食品,8809073737569,ea,无,40/箱,无权限,0.055,Meal It,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-10-01,否,普通区,2027-10-21 00:00:00,476,0,,正品,320,320,8箱,8箱,Meal It Diet Protein Shake(#Melon Flavor) (40g),,판매중,본품,,,,798
主仓库,EA,8809073737446,8809073737446,Meal It 蛋白质奶昔口袋装(#香蕉味) (40g),밀잇 단백질 쉐이크 포켓형(#바나나맛) (40g),,40g,食品,8809073737446,ea,无,40/箱,无权限,0.055,Meal It,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-11-02,否,普通区,2027-10-20 00:00:00,475,0,,正品,320,320,8箱,8箱,Meal It Diet Protein Shake(#Banana Flavor) (40g),,판매중,본품,,,,798
主仓库,EA,8809073737439,8809073737439,Meal It 蛋白质奶昔口袋装(#巧克力味) (40g),밀잇 단백질 쉐이크 포켓형(#초콜릿맛) (40g),,40g,食品,8809073737439,ea,无,40/箱,无权限,0.055,Meal It,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-10-02,否,普通区,2027-10-15 00:00:00,470,0,,正品,320,320,8箱,8箱,Meal It Diet Protein Shake(#Choco Flavor) (40g),,판매중,본품,,,,798
主仓库,EA,8809073737453,8809073737453,Meal It 蛋白质奶昔口袋装(#咖啡味) (40g),밀잇 단백질 쉐이크 포켓형(#커피맛) (40g),,40g,食品,8809073737453,ea,无,40/箱,无权限,0.055,Meal It,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-11-01,否,普通区,2027-10-20 00:00:00,475,0,,正品,240,240,6箱,6箱,Meal It Diet Protein Shake(#Coffee Flavor) (40g),,판매중,본품,,,,798
主仓库,EA,8809073737866,8809073737866,Meal It 蛋白质奶昔口袋装(#谷物味) (40g),밀잇 단백질 쉐이크 포켓형(#미숫가루맛) (40g),,40g,美妆个护,8809073737866,ea,无,40/箱,无权限,0.055,Meal It,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-05-02,否,普通区,2027-09-02 00:00:00,427,0,,正品,80,80,2箱,2箱,Meal It Diet Protein Shake(#Misutcaru Flavor) (40g),,판매중,본품,,,,507
主仓库,BOX,8809846781317,8809846781317,(赠品) YOUSSOFUL 护手霜(#07 Saint moritz) (1g),(증정) 유쏘풀 핸드크림(#07 세인트모리츠) (1g),,1ml,美妆个护,8809846781317,ea,无,5000/箱,无权限,0.003,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2028-12-28 00:00:00,910,0,,正品,5000,5000,1箱,1箱,(Gift) YOUSSOFUL Hand Cream(#07 Saint Moritz) (1g),,판매중,증정,,,,0
主仓库,BOX,8809846781324,8809846781324,(赠品) YOUSSOFUL 护手霜(#03 Berry sexy) (1g),(증정) 유쏘풀 핸드크림(#03 베리섹시) (1g),,1ml,美妆个护,8809846781324,ea,无,5000/箱,无权限,0.003,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2028-11-10 00:00:00,862,0,,正品,5000,5000,1箱,1箱,(Gift) YOUSSOFUL Hand Cream(#03 Berry Sexy) (1g),,판매중,증정,,,,0
主仓库,EA,TESTBARCODE,TESTBARCODE,TEST 旺店通入出库管理,TEST 왕디엔통입출고관리바코드,,150ml,无,TESTBARCODE,ea,无,无,无权限,0.182,MYCOMMERCE,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-45-03,否,普通区,2029-12-31 00:00:00,1278,0,,正品,500,500,500ea,500ea,TEST wangdiantongguanli,,판매중,본품,,,,225
主仓库,EA,TESTBARCODE2,TESTBARCODE2,TEST(#2) 旺店通入出库管理(#2),TEST(2) 왕디엔통 입출고 관리 바코드(2),,1ea,无,TESTBARCODE2,,无,无,无权限,0.55,MYCOMMERCE,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-45-03,否,普通区,2029-12-31 00:00:00,1278,0,,正品,500,500,500个,500个,,,,,,,,798
主仓库,BOX,TESTBARCODE,TESTBARCODE,TEST 旺店通入出库管理,TEST 왕디엔통입출고관리바코드,,150ml,无,TESTBARCODE,ea,无,无,无权限,0.182,MYCOMMERCE,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-12-31 00:00:00,1278,0,,正品,1000,1000,1000ea,1000ea,TEST wangdiantongguanli,,판매중,본품,,,,225
主仓库,BOX,TESTBARCODE2,TESTBARCODE2,TEST(#2) 旺店通入出库管理(#2),TEST(2) 왕디엔통 입출고 관리 바코드(2),,1ea,无,TESTBARCODE2,,无,无,无权限,0.55,MYCOMMERCE,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-12-31 00:00:00,1278,0,,正品,1000,1000,1000个,1000个,,,,,,,,798
主仓库,EA,8809186287463,8809186287463,SKINEYE 山茶花洗面奶 (120ml),스킨아이 내추럴 발효 동백 클렌징 폼 (120ml),,120ml,美妆个护,8809186287463,ea,无,56/箱,无权限,0.15,SKINEYE,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A03-03-03,否,普通区,2029-04-27 00:00:00,1030,0,,正品,98,98,1箱42ea,1箱42ea,SKINEYE Natural Camellia Cleansing Foam (120ml),,판매중,본품,,,,425
主仓库,BOX,8809846780549,8809846780549,YOUSSOFUL 香水(#22 Kingsman) (50ml),유쏘풀 향수(#22 킹스맨) (50ml),,50ml,美妆个护,8809846780549,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-03-10 00:00:00,982,0,,正品,64,64,1箱,1箱,YOUSSOFUL Extrait de parfum(#22 Kingsman) (50ml),,,,,,,225
主仓库,BOX,8809846780808,8809846780808,YOUSSOFUL 香水(#01 Fiine) (50ml),유쏘풀 향수(#01 피네) (50ml),,50ml,美妆个护,8809846780808,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-02-10 00:00:00,954,0,,正品,64,64,1箱,1箱,YOUSSOFUL Extrait de parfum(#01 Fiine) (50ml),,,,,,,225
